component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb-ac-1849736027246170112,NetworkIn Bandwidth(byte),427038722.95000005,23639208.980372686,16317524.458333332,28909492.25,33897244.910000004,40706972.744166665,50544549.430000015,68825491.79916658,109477412.18416668,183762990.12614152,26843545600,10,0.3818023708015681,0.02113509981069507,0.014589003734290597,0.02584710024297237,0.030306498625874524,0.03639486975446343,0.045190348711609846,0.06153478485271327,0.09788043396249416,0.1642969162399842
tidb-ac-1849736027246170112,NetworkOut Bandwidth(byte),132550426.48333335,24354270.017140046,21809640.991666667,30307471.6,32953170.58666667,36286667.10250001,40629493.00666667,48650021.43083333,67491692.2386667,92462632.45043877,26843545600,10,0.1185093162804842,0.021774414197033683,0.01949933855980635,0.0270969911813736,0.02946243040561676,0.03244280854091049,0.03632559747099877,0.043496508685499424,0.06034227511763576,0.08266803543308862
tidb-ac-1895731813712658432,CPU(core),32.444000000009936,13.30129300682277,13.365333333363136,16.745333333313464,17.531466666609052,18.444100000007698,19.60560000001143,21.330199999952065,24.478306666654845,27.847058666624278,64,19,23.11635000000708,9.477171267361223,9.522800000021233,11.931049999985843,12.49116999995895,13.141421250005484,13.968990000008144,15.197767499965845,17.440793499991575,19.841029299969797
tidb-ac-1895731813712658432,Memory(byte),105758547968.0,90160417548.42574,89641750528.0,91510276096.0,91966309171.2,92500721664.0,93331042304.0,94676914176.0,98923766005.76,102514782826.49648,264405405696,19,18.656065917851866,15.904517651598464,15.813023523621156,16.14263599311485,16.22308134032429,16.317353008048176,16.463823594969245,16.701238677186637,17.450393702493198,18.08385783193686
tidb-ac-1895731813712658432,Disk IOPS,48.875,27.39396290204678,27.174999999999997,31.566666666666666,32.69166666666666,33.925,35.78333333333333,38.99166666666667,43.061749999999996,46.18910000000032,80000,19,0.027858749999999998,0.015614558854166665,0.015489749999999995,0.017993,0.018634249999999998,0.019337249999999997,0.020396499999999998,0.02222525,0.024545197499999998,0.026327787000000182
tidb-ac-1895731813712658432,Disk Bandwidth(byte),6840072.533333333,2947846.084990253,2821570.1333333333,3595612.8,3790744.7466666666,4018785.28,4422886.4,5001630.72,5690346.0693333335,6310520.682666679,2490368000,19,0.12524546875,0.053976673919499264,0.051664492187499994,0.06583763671875,0.06941060937499999,0.07358615624999999,0.08098546875000001,0.09158259374999998,0.10419334843750001,0.11554908476562524
tidb-ac-1895731813712658432,NetworkIn Bandwidth(byte),278539459.1666666,18502291.31641021,17987613.633333333,22559385.6,23666955.153333336,24877072.709166665,26341752.439999998,28241982.114166666,32690075.78083333,176878174.11480677,26843545600,19,0.4731639973074197,0.031430441291194613,0.030556141647696492,0.038322358703613287,0.040203822962641717,0.04225948883362114,0.044747587713003155,0.04797556938253344,0.05553169010601937,0.3004686809940334
tidb-ac-1895731813712658432,NetworkOut Bandwidth(byte),99833798.3,35458170.364965275,35287732.391666666,44162115.34583334,46185710.95333333,48525897.247499995,51517224.99833334,55265046.86083333,62693282.75383332,80086071.80906872,26843545600,19,0.16959090540111063,0.06023394199618758,0.059944413492828606,0.07501961513496937,0.07845716250956059,0.08243251273356376,0.08751397803142667,0.09388052436910568,0.10649910917784272,0.13604480305662503
tikv,CPU(core),18.883333333333333,9.864321244855967,9.816666666666666,11.025,11.333333333333334,11.7,12.15,12.825,14.241666666666667,16.106683333333542,32,90,127.4625,66.58416840277778,66.2625,74.41875,76.5,78.975,82.0125,86.56875,96.13125,108.7201125000014
tikv,Memory(byte),88623194112.0,84553426588.12839,85316380672.0,85794096128.0,85907693568.0,86042745856.0,86223883468.8,86512065536.0,87194673848.31999,87895729717.24802,132124860416,90,144.88272583918564,138.2293997173,139.47669020901665,140.25766767359912,140.44337872723995,140.66416453633107,140.96029142904158,141.43141644154272,142.54735628054718,143.6934545031805
