component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb,CPU(core),14.929333333329607,6.46652319688113,6.856333333315948,8.494666666661699,8.96946666666617,9.519333333283042,10.09266666667536,10.813999999938533,11.896306666663227,13.155042666661421,64,19,10.637149999997346,4.607397777777805,4.8851374999876125,6.05244999999646,6.3907449999996455,6.782524999964167,7.191025000006193,7.704974999956205,8.476118499997549,9.372967899996262
tidb,Memory(byte),46688567296.0,37779392767.251465,37875326976.0,38576674816.0,38742020096.0,38925872947.2,39131822899.2,39553687552.0,41364716748.8,42716098105.344124,264405405696,19,8.23597719352,6.66437706780467,6.681300096312315,6.805019566613118,6.834186877456106,6.866618969018198,6.902949043079475,6.977366997204847,7.296836966524757,7.5352239352591575
tidb,Disk IOPS,17.875,4.7753298611111115,4.7250000000000005,5.783333333333333,6.05,6.375,6.808333333333334,7.566666666666666,9.291666666666666,11.456408333333577,80000,19,0.01018875,0.0027219380208333335,0.0026932500000000003,0.0032964999999999995,0.0034484999999999997,0.00363375,0.0038807499999999997,0.004313,0.005296249999999999,0.006530152750000138
tidb,Disk Bandwidth(byte),863829.3333333333,78343.1959454191,35692.8,45832.53333333333,49109.333333333336,54596.26666666666,71253.76000000001,585511.68,760357.8453333334,784032.921600001,2490368000,19,0.015817187499999996,0.001434506761695906,0.0006535546875,0.00083921875,0.0008992187500000001,0.0009996875,0.0013046953125,0.010721039062500002,0.013922567968749999,0.014356071562500017
tidb,NetworkIn Bandwidth(byte),106994026.58333333,8211732.634524855,8572002.658333333,10855808.6875,11466142.853333335,12083097.588333333,12782645.918333335,13866554.310833333,16251409.95,19075167.77353343,26843545600,19,0.18175421700626612,0.013949536090133092,0.014561538443714378,0.018441113686189056,0.019477908093929294,0.020525949076861144,0.021714294473677877,0.023555564752742647,0.02760679623931646,0.03240360507641451
tidb,NetworkOut Bandwidth(byte),40405252.7,15113237.401680069,16040749.375,19819941.674999997,20958250.636666663,22257828.899166666,23540919.246666666,25145752.090833336,27867398.709166665,30975120.31255011,26843545600,19,0.0686377109259367,0.025673345681898708,0.02724894030019641,0.03366877661570906,0.03560245890289544,0.037810094572678206,0.0399897216874361,0.04271590319804847,0.04733925242491067,0.052618439728479266
tidb-ac-1901897336590700544,CPU(core),14.746666666648041,4.728783459595967,4.816999999992549,6.2188333333353505,6.575333333325883,6.998099999998231,7.484000000002173,8.134700000002049,9.401113333330974,11.13766466666895,64,11,6.0829999999923166,1.9506231770833362,1.9870124999969265,2.565268750000832,2.7123249999969268,2.88671624999927,3.0871500000008965,3.355563750000845,3.8779592499990265,4.594286675000942
tidb-ac-1901897336590700544,Memory(byte),54204321792.0,37272840076.67071,36940003328.0,37704695808.0,37971334758.4,38330873651.2,38945464320.0,40205685555.2,43361319485.44002,48066119446.52895,264405405696,11,5.535764256834805,3.8065904899414553,3.772598628854756,3.8506949348005883,3.8779261651214543,3.9146450555328447,3.9774118044644657,4.106115336560941,4.428393061678721,4.908883594520288
tidb-ac-1901897336590700544,Disk IOPS,14.55,4.017907196969698,3.833333333333333,4.625,4.858333333333333,5.175,5.591666666666667,6.358749999999994,8.238416666666671,11.397033333333395,80000,11,0.0048015,0.0013259093750000001,0.0012649999999999998,0.0015262499999999998,0.0016032499999999999,0.00170775,0.00184525,0.002098387499999998,0.002718677500000001,0.00376102100000002
tidb-ac-1901897336590700544,Disk Bandwidth(byte),1170547.2000000002,86954.61764309763,40140.8,60502.399999999994,66304.0,74983.25333333333,105770.66666666677,576459.733333333,786217.6000000003,831901.6362666682,2490368000,11,0.012408787006578948,0.0009217922434667397,0.00042552631578947364,0.0006413764391447368,0.0007028782894736843,0.0007948856907894736,0.0011212582236842115,0.006110959087171049,0.008334569284539477,0.008818858577302647
tidb-ac-1901897336590700544,NetworkIn Bandwidth(byte),138985965.70000002,7884372.0225115735,5762452.966666667,8974107.041666666,10138111.333333336,11759989.676666664,14387759.163333338,20040237.361666653,47352500.078833334,81551772.18968877,26843545600,11,0.13668945038616656,0.007754095695700703,0.005667237874865532,0.008825824629515408,0.009970595657825473,0.011565675119459627,0.014150025021731856,0.01970910528108476,0.046570077616021034,0.08020426280080466
tidb-ac-1901897336590700544,NetworkOut Bandwidth(byte),49022809.78333334,10742227.565472431,10498484.658333333,13824471.3875,14622348.103333334,15545819.7025,16811361.383333333,19192216.171666663,26127350.171833355,38366966.4086667,26843545600,11,0.048212788189947606,0.010564729859250492,0.010325014404207468,0.01359604465328157,0.014380737763941286,0.01528895050831139,0.016533581186830997,0.01887509625151753,0.025695638527587078,0.037733015164315736
tikv,CPU(core),15.225,7.1158995627572015,7.4,8.758333333333333,9.158333333333333,9.583333333333334,10.066666666666666,10.658333333333333,11.716666666666667,12.808333333333334,32,45,51.384375,24.016161024305553,24.975,29.559375,30.909375,32.34375,33.975,35.971875,39.54375,43.228125
tikv,Memory(byte),81016270848.0,77722046966.32889,77741393920.0,78906566656.0,79077327667.2,79282692710.4,79504974233.6,79860777164.8,80318267432.96,80631152701.44,132124860416,45,66.2233982615767,63.53067126000936,63.54648562673718,64.49890786651697,64.63848938926397,64.80635654610158,64.98805137953427,65.27888776300223,65.65284425238443,65.90859936833645
tikv,Storage(byte),324340042332.0,284119541466.81635,282268741038.0,287865441348.25,289740931598.2,292934960843.65,299698253465.5,310362857806.7,317003662677.37,319834505079.5092,1055740657664,45,33.179289172553815,29.064818386659073,28.875485481024413,29.44801589284395,29.63987451411064,29.966616840461764,30.65848713820705,31.749453239103552,32.42879330318643,32.71838239612476
tikv,Disk IOPS,4700.058333333334,3229.2353023405344,3231.1708333333336,3600.04375,3711.141666666667,3803.4749999999995,3967.659166666667,4251.602499999999,4416.300333333333,4517.497025000003,16000,45,31.725393750000002,21.797338290798606,21.810403125,24.300295312499998,25.05020625,25.673456249999994,26.781699375,28.698316874999993,29.810027249999994,30.49310491875002
tikv,Disk Bandwidth(byte),121616640.0,47441750.24744033,48498090.66666667,56524806.400000006,58326265.17333334,60408984.10666667,62957149.44,66891466.23999997,75181666.304,88769969.68106684,1245184000,45,10.548318256578947,4.114820802968522,4.206441611842105,4.902632134046053,5.058880164473685,5.239523061266448,5.460536064967105,5.8017757648026285,6.520819381578948,7.69938958865133
