component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb,CPU(core),1.971999999997206,0.6484819444444239,0.5013333333306946,0.5213333333337989,0.527999999995809,0.5399999999984478,1.7928666666673965,1.9193333333321305,1.944666666667947,1.9623739999998828,64,1,0.07394999999989522,0.024318072916665896,0.01879999999990105,0.01955000000001746,0.01979999999984284,0.020249999999941794,0.06723250000002737,0.0719749999999549,0.07292500000004801,0.0735890249999956
tidb,Memory(byte),52877537280.0,48315719338.666664,48249675776.0,48339423232.0,48340172800.0,48341045248.0,48645435392.0,49611321344.0,51289120768.0,52877537280.0,264405405696,1,0.490932978952773,0.4485795149568987,0.4479663441356308,0.44879958993704183,0.44880654918041996,0.4488146492833683,0.45164071055332655,0.4606083231188109,0.47618558166146835,0.490932978952773
tidb,Disk IOPS,14.266666666666667,1.3519386574074075,1.2083333333333333,1.3083333333333333,1.35,1.425,1.5925000000000011,1.9087499999999997,3.7563333333333198,13.152700000000353,80000,1,0.00042800000000000005,4.0558159722222224e-05,3.625e-05,3.925e-05,4.05e-05,4.275e-05,4.7775000000000036e-05,5.7262499999999996e-05,0.00011268999999999957,0.00039458100000001054
tidb,Disk Bandwidth(byte),158557.86666666667,9282.607407407408,7287.466666666666,8017.066666666667,8354.986666666668,9362.346666666654,14884.266666666676,16765.866666666665,38226.218666666624,143540.4757333354,2490368000,1,0.00015280427631578949,8.94576937134503e-06,7.023026315789473e-06,7.726151315789473e-06,8.051809210526317e-06,9.022615131578935e-06,1.4344161184210534e-05,1.6157483552631575e-05,3.683910361842101e-05,0.0001383318215460546
tidb,NetworkIn Bandwidth(byte),691599.0166666667,379735.36943287036,389140.42500000005,404281.5375,408812.95,413178.45166666666,420356.7966666667,433342.8541666666,457121.6174999997,499538.1365166682,26843545600,1,6.18337705731392e-05,3.395098770554695e-05,3.479186519980431e-05,3.61455861479044e-05,3.655072599649429e-05,3.6941032260656356e-05,3.758282631635666e-05,3.87438703328371e-05,4.0869857445359206e-05,4.4662189768254896e-05
tidb,NetworkOut Bandwidth(byte),26338787.933333334,493881.2635763889,479110.07500000007,490237.05,493809.7766666667,498069.20083333337,503901.5383333334,510656.49249999993,522674.9243333333,11600774.025852926,26843545600,1,0.002354871147871017,4.415642591503759e-05,4.2835778743028645e-05,4.3830607831478115e-05,4.4150034487247465e-05,4.4530856683850285e-05,4.5052308291196826e-05,4.565624825656413e-05,4.673077979683876e-05,0.0010371900223958128
tidb-ac-1849724143851802624,CPU(core),31.598000000044703,9.92221354166669,9.776333333334575,12.730999999990065,13.374800000004472,14.076099999984727,14.982733333346745,16.38210000003067,19.773366666654123,25.047450000012578,64,12,14.219100000020115,4.464996093750011,4.399350000000559,5.728949999995529,6.018660000002011,6.3342449999931265,6.742230000006035,7.371945000013801,8.898014999994356,11.27135250000566
tidb-ac-1849724143851802624,Memory(byte),115978194944.0,88170492736.94815,87765688320.0,89302542336.0,89740029952.0,90250243276.8,91032005836.8,92631529676.79999,96929104076.8,104638357348.3524,264405405696,12,12.921370472136333,9.823256879579954,9.778156782594742,9.949380865810687,9.998122265571538,10.054966186902998,10.142063969929223,10.320270227800659,10.799071876513867,11.657975721614717
tidb-ac-1849724143851802624,Disk IOPS,474.275,20.58001736111111,19.7,24.775,26.008333333333333,27.33458333333333,28.84166666666667,30.925,34.96358333333331,219.89179166669194,80000,12,0.17073899999999997,0.007408806249999999,0.0070919999999999985,0.008919,0.009363,0.009840449999999999,0.010383,0.011133,0.012586889999999991,0.0791610450000091
tidb-ac-1849724143851802624,Disk Bandwidth(byte),86276270.93333335,2536592.957283951,2279722.6666666665,3146588.8000000003,3360029.0133333337,3593841.92,3864611.8400000003,4115114.453333333,4571411.370666666,44022610.78613407,2490368000,12,0.9977467598684213,0.029334571103458516,0.026363980263157893,0.036388902138157896,0.03885724342105264,0.04156118585526315,0.04469251973684211,0.04758947121710526,0.05286634243421051,0.5091019442269822
tidb-ac-1849724143851802624,NetworkIn Bandwidth(byte),383540925.8,28595160.63442708,17469744.30833333,35348276.19583333,43309812.54666667,53174682.71666666,66288674.035000004,88999083.02166665,150658252.92366663,239972231.68517408,26843545600,12,0.4114947715044021,0.030679279054384678,0.018743002268671986,0.037924586029350754,0.046466387858390815,0.05705024533867835,0.07112003163278104,0.0954856571191549,0.16163876966392987,0.2574622732599457
tidb-ac-1849724143851802624,NetworkOut Bandwidth(byte),2170413987.6666665,29682884.305408955,25057065.025,36099435.87916666,39308210.58666667,43737890.37916667,49895961.936666675,61519456.24249999,92737622.94516657,207365144.11420995,26843545600,12,2.3286015855073927,0.03184627994879253,0.026883314278721804,0.03873049293905496,0.04217313471794129,0.04692566554695368,0.05353255956530572,0.06600321604996917,0.09949667531329381,0.222478663567053
tidb-ac-1895731617394069504,CPU(core),37.4073333332936,14.791160055556208,14.808666666659217,18.82750000000621,19.886666666716337,20.84143333327646,21.96333333340784,23.611399999993537,27.208720000054697,32.028023999995085,64,25,35.06937499996275,13.866712552083946,13.883124999993015,17.650781250005824,18.643750000046566,19.53884374994668,20.59062500006985,22.135687499993942,25.508175000051274,30.026272499995393
tidb-ac-1895731617394069504,Memory(byte),142456422400.0,95966520577.13777,95064213504.0,97444618240.0,98152669184.0,98767260467.2,99617491353.6,101656972083.19998,113850663526.40001,121429842595.8411,264405405696,25,33.065342779418174,22.27464262243854,22.065209504837,22.617721615021722,22.782066238972146,22.924718083696913,23.12206387707593,23.595444636469768,26.425703746752372,28.184895432852596
tidb-ac-1895731617394069504,Disk IOPS,50.88333333333333,28.623122453703708,28.316666666666666,32.958333333333336,34.18333333333334,35.63333333333333,37.483333333333334,39.7,43.82508333333335,47.15001666666674,80000,25,0.038162499999999995,0.021467341840277775,0.021237499999999996,0.02471875,0.0256375,0.026725,0.0281125,0.029775,0.03286881250000001,0.035362512500000054
tidb-ac-1895731617394069504,Disk Bandwidth(byte),7342835.2,3087826.9717333335,2969026.133333334,3790288.0,4015374.5066666673,4289744.426666667,4591785.8133333335,5051084.799999999,5955022.762666667,6640653.683200019,2490368000,25,0.17690964226973685,0.07439447435238486,0.07153222656250001,0.09131874486019735,0.09674171463815791,0.10335206106085526,0.11062909128289475,0.12169490131578944,0.14347332031249999,0.15999210598273073
tidb-ac-1895731617394069504,NetworkIn Bandwidth(byte),222843753.68333334,24001876.653471757,22301331.725,28351354.12083333,29888856.55,31752939.781666666,34250976.18000001,39921262.54916659,87193228.37050001,106963773.25601786,26843545600,25,0.49809460420161483,0.05364837494523471,0.04984736083075404,0.06337021467275916,0.0668068004027009,0.07097335110977292,0.07655689756572248,0.08923097524605673,0.19489205264411869,0.23908266407851397
tidb-ac-1895731617394069504,NetworkOut Bandwidth(byte),84823973.50000001,37446268.99962639,37241141.9,46944351.90833334,49331515.010000005,51436524.17333333,53813304.47333334,57217127.95666666,64050568.29716668,74037729.50445005,26843545600,25,0.18959635533392433,0.08369893357074198,0.08324043877422808,0.10492880323901774,0.11026452856510877,0.11496959069371222,0.12028210864961147,0.12789024700969456,0.14316417641304435,0.1654872212658451
tikv,CPU(core),18.375,9.116684656803542,9.075,10.341666666666667,10.616666666666667,10.925,11.308333333333334,11.9,13.175,15.485675000000143,32,138,190.18125,94.35768619791666,93.92625,107.03625,109.88250000000001,113.07375,117.04125,123.16499999999999,136.36125,160.27673625000145
