component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb,CPU(core),12.813999999997517,1.953305092592771,1.623333333339542,1.6959999999962747,1.8064000000183782,2.4653666666786487,2.8760666666738692,2.9997333333486065,10.075660000007593,12.334625333334955,64,1,0.7928662499998462,0.1208607526041777,0.10044375000038415,0.10493999999976948,0.11177100000113714,0.15254456250074136,0.17795662500044565,0.185608500000945,0.6234314625004698,0.7632049425001003
tidb,Memory(byte),101513216000.0,65736023202.13333,66078167040.0,66872233984.0,67096547328.0,67298115788.8,67452771942.40002,68550144614.4,85228167782.4,86757820801.02402,264405405696,1,1.555097123672774,1.0070206090537441,1.0122619649984599,1.024426402982752,1.0278626948253413,1.0309505541796664,1.0333197564283834,1.0501305831666898,1.305623876346414,1.329056874562918
tidb,Disk IOPS,17.533333333333335,3.1517245370370373,2.725,3.21875,3.375,3.5250000000000004,3.792500000000001,4.668333333333332,13.063416666666665,16.767091666666783,80000,1,0.0008679,0.00015601036458333332,0.0001348875,0.00015932812499999996,0.00016706249999999997,0.0001744875,0.00018772875000000003,0.0002310824999999999,0.0006466391249999998,0.0008299710375000057
tidb,Disk Bandwidth(byte),1222135.4666666666,29205.131851851853,16689.066666666666,20365.86666666667,21498.02666666667,23419.946666666663,26496.853333333336,35204.26666666665,283209.21599999955,1032650.329600018,2490368000,1,0.0019433499177631574,4.643985231633771e-05,2.653772615131578e-05,3.238430304276316e-05,3.418458059210526e-05,3.724067639802631e-05,4.213334703947368e-05,5.597923519736839e-05,0.0004503384621710518,0.0016420445914885153
tidb,NetworkIn Bandwidth(byte),279304910.6333334,6622947.567754632,1087590.6749999998,1326489.8166666667,1461382.5466666669,1711175.1233333328,1978463.4200000009,3100675.344999998,208326460.00683302,267102937.35976923,26843545600,1,0.04120347820624709,0.000977027131926579,0.00016044300321489568,0.0001956857619434595,0.0002155853392481804,0.00025243511380255214,0.00029186588314175616,0.00045741626494377817,0.030732630998904206,0.03940342485698633
tidb,NetworkOut Bandwidth(byte),79311453.8,2803087.048831019,1355431.3583333334,1455869.0583333333,1476759.5233333332,1504796.2791666668,1540036.1300000004,1619303.3183333331,59059428.052333295,77773407.75520046,26843545600,1,0.011700144300162791,0.0004135155943546755,0.00019995526146143674,0.0002147719812020659,0.00021785377384722228,0.0002219897980056703,0.00022718843351304533,0.00023888204770535225,0.008712535168500238,0.011473249446995324
tidb-ac-1889218556038479872,CPU(core),24.338666666671635,11.376847986110896,11.5839999999851,14.508166666670393,15.220666666651766,15.865999999962126,16.588666666671635,17.67003333332017,20.046680000012117,22.10389933333399,64,20,30.119100000006146,14.07884938281223,14.335199999981558,17.95385625000461,18.83557499998156,19.634174999953128,20.528475000006146,21.866666249983705,24.80776650001499,27.353575425000813
tidb-ac-1889218556038479872,Memory(byte),86884958208.0,80855478064.35556,80920129536.0,81380016128.0,81484739379.2,81570373632.0,81703575552.0,81909198848.0,82229452800.0,82600935690.24,264405405696,20,26.62009025498512,24.772758922555738,24.79256704637589,24.93346856533375,24.965554008616877,24.991790903765022,25.03260173230969,25.09560125272085,25.19372167865633,25.307537789872015
tidb-ac-1889218556038479872,Disk IOPS,45.333333333333336,25.73003327546296,25.225,29.541666666666664,30.625,31.858333333333334,33.59166666666667,35.86666666666667,38.87516666666664,41.46168333333341,80000,20,0.044879999999999996,0.02547273294270833,0.024972749999999995,0.02924624999999999,0.03031875,0.03153975,0.03325575,0.03550799999999999,0.03848641499999997,0.041047066500000076
tidb-ac-1889218556038479872,Disk Bandwidth(byte),6106939.733333332,2514373.3237037035,2354560.0,3095257.6,3297090.5600000005,3516863.146666666,3825731.4133333336,4303601.279999999,4835826.645333333,5387818.636800163,2490368000,20,0.19421612664473678,0.07996342999802973,0.07488096217105263,0.09843701891447368,0.10485581743421053,0.11184514144736839,0.12166793338815789,0.1368654035773026,0.1537915160773026,0.17134625727385383
