component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb,CPU(core),1.760000000001552,0.5626856481482052,0.44633333333185876,0.46066666666883976,0.46599999999937913,0.47410000000246016,1.580066666667505,1.7127000000001864,1.7386666666662398,1.752910666665024,64,1,0.10890000000009602,0.034816174479170195,0.027616874999908756,0.028503750000134456,0.02883374999996158,0.02933493750015222,0.09776662500005186,0.10597331250001152,0.10757999999997357,0.10846134749989834
tidb,Memory(byte),46304526336.0,45795835958.04444,46229381120.0,46299930624.0,46303985664.0,46304526336.0,46304526336.0,46304526336.0,46304526336.0,46304526336.0,264405405696,1,0.7093464137531,0.7015537048352907,0.708195252220996,0.709276011309024,0.7093381311126205,0.7093464137531,0.7093464137531,0.7093464137531,0.7093464137531,0.7093464137531
tidb,Disk IOPS,7.175,1.3288773148148147,1.225,1.31875,1.3583333333333334,1.4,1.5416666666666667,1.8,3.7916666666666665,6.055508333333458,80000,1,0.00035516249999999997,6.577942708333332e-05,6.06375e-05,6.5278125e-05,6.72375e-05,6.929999999999999e-05,7.631249999999999e-05,8.909999999999998e-05,0.00018768749999999997,0.00029974766250000614
tidb,Disk Bandwidth(byte),119419.73333333334,8887.386666666667,7492.266666666666,8187.733333333334,8494.933333333332,8958.293333333331,13639.680000000004,16421.76,32034.815999999933,65353.10506666953,2490368000,1,0.00018989247532894736,1.4132068513569077e-05,1.1913651315789472e-05,1.3019531249999998e-05,1.3508018092105261e-05,1.4244819078947362e-05,2.1688815789473686e-05,2.6112674753289467e-05,5.093940789473673e-05,0.00010391970024671507
tidb,NetworkIn Bandwidth(byte),485911.35,331634.72540509264,347299.43333333335,361513.4625,365036.82666666666,369052.8825,374187.0,382832.4216666667,409178.09266666655,455807.49051666993,26843545600,1,7.168236918747425e-05,4.8923250757313025e-05,5.1234131902456274e-05,5.333100674673914e-05,5.3850778698921196e-05,5.444323326274752e-05,5.520062595605849e-05,5.647601149231196e-05,6.03625642865896e-05,6.724140280656564e-05
tidb,NetworkOut Bandwidth(byte),451289.0833333334,386672.5165856481,412333.8833333333,422167.5291666667,424138.2833333333,426149.19666666666,429349.54000000004,432606.41833333333,439655.09216666664,445827.57155000017,26843545600,1,6.65748406201601e-05,5.704250803884739e-05,6.082811124622821e-05,6.227878538891673e-05,6.256951399147509e-05,6.286616693437098e-05,6.333828637003898e-05,6.38187459334731e-05,6.485857684090732e-05,6.576915023244919e-05
tidb-ac-1849744516265807872,CPU(core),24.25800000000745,8.667628194444568,8.478999999972682,11.286000000002483,11.88946666666617,12.558666666659215,13.36280000002434,14.48136666665164,17.06672000000005,20.987189333327972,64,10,15.009637500004606,5.363094945312575,5.246381249983097,6.983212500001535,7.356607499999692,7.770674999995388,8.26823250001506,8.960345624990701,10.560033000000029,12.985823399996681
tidb-ac-1849744516265807872,Memory(byte),103143677952.0,83587701897.10222,83201828864.0,84483259392.0,84873578086.40001,85424670310.4,86254474444.8,87845772492.8,91112968970.24,95858898653.184,264405405696,10,15.80074429995264,12.804933181764326,12.745820677252585,12.942125060740866,13.001918603187317,13.086341298693371,13.21346031565144,13.457233798047161,13.957740830012416,14.684777356872075
tidb-ac-1849744516265807872,Disk IOPS,36.36666666666667,17.617472222222222,17.53333333333333,21.116666666666667,21.975,22.90833333333333,24.100833333333338,25.891666666666666,29.18333333333333,32.47007500000018,80000,10,0.018001499999999997,0.008720648749999999,0.008679,0.010452749999999997,0.010877625,0.011339624999999997,0.0119299125,0.012816374999999996,0.014445749999999999,0.016072687125000085
tidb-ac-1849744516265807872,Disk Bandwidth(byte),4556027.733333333,1961761.2909629631,1901612.8,2365661.866666666,2490282.666666667,2643240.3200000003,2866658.1333333333,3202631.8933333326,3812011.264,4214196.151466671,2490368000,10,0.07244660156249999,0.03119448496050918,0.030238047902960523,0.03761701480263157,0.039598643092105264,0.04203086317845394,0.04558348889802631,0.05092589648437498,0.06061579897203946,0.06701104720189151
