component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb-ac-1849744516265807872,NetworkIn Bandwidth(byte),258703566.96666667,26053349.016001154,15976822.283333333,33503330.929166667,40997615.143333346,50077748.81916666,62218984.71,80199095.64749998,120827773.27550003,181403138.9662013,26843545600,10,0.23129901316761972,0.023293509199620324,0.014284392252564428,0.029954312082380058,0.03665472430884839,0.044772996442764994,0.05562810722887516,0.07170357911065219,0.10802844757631423,0.16218704488831875
tidb-ac-1849744516265807872,NetworkOut Bandwidth(byte),186268433.88333336,26513183.717637736,22134965.766666666,32612836.391666666,36145266.38333333,40774548.83666667,47637661.93833333,60292755.81833332,87204778.69683342,129001937.9467678,26843545600,10,0.1665369575172663,0.02370463346031702,0.01979020157456398,0.02915814792364835,0.032316386446356773,0.03645528748929501,0.04259138876646757,0.05390592439621686,0.07796714785411961,0.1153367202998112
tidb-ac-1895731939655024640,CPU(core),27.400666666651766,10.758960768921215,10.790666666689019,13.810833333339543,14.462666666644315,15.148766666641457,15.895400000034522,16.909366666702553,19.04844666668958,23.177318000035434,64,23,23.633074999987144,9.279603663194548,9.306950000019278,11.911843750005355,12.474049999980721,13.065811249978257,13.709782500029775,14.584328750030952,16.42928525001976,19.99043677503056
tidb-ac-1895731939655024640,Memory(byte),96103591936.0,85857720874.91402,85634936832.0,86450503680.0,86651400192.0,86977949696.0,87298285568.0,88052225228.8,90992449290.23999,92307460096.0,264405405696,23,20.521941402632017,18.334040187924504,18.286466928881616,18.460622907106984,18.50352230726679,18.573253621686437,18.641658078397302,18.802654199649062,19.43050904548732,19.71131618449214
tidb-ac-1895731939655024640,Disk IOPS,87.75833333333334,24.461032608695653,24.35,28.083333333333336,29.008333333333333,30.133333333333333,31.725,34.10041666666666,37.608333333333334,40.57301666666669,80000,23,0.06055325,0.0168781125,0.016801499999999997,0.0193775,0.020015749999999995,0.020791999999999998,0.02189025,0.023529287499999996,0.02594975,0.027995381500000013
tidb-ac-1895731939655024640,Disk Bandwidth(byte),18981141.333333332,2406120.629822866,2299641.5999999996,2908622.933333333,3073933.653333334,3310684.5866666664,3605518.08,4017371.0933333323,4696525.866666667,5321957.004800003,2490368000,23,0.4207245682565789,0.05333262343807108,0.05097247327302631,0.06447078741776316,0.06813496546052633,0.07338264432565789,0.07991774629934209,0.08904663260690787,0.10410036903782895,0.11796329966694084
tidb-ac-1895731939655024640,NetworkIn Bandwidth(byte),361626123.5666667,15081009.002861312,14728364.525,18539380.04583333,19412531.153333332,20335331.029999997,21381893.248333335,22837275.846666668,26997709.781166658,179039477.70878372,26843545600,23,0.7436335839658976,0.03101198736421557,0.0302868232794106,0.038123644088581196,0.03991915731370449,0.041816766293942924,0.04396887523338199,0.04696166614949703,0.0555170170933157,0.3681696642013215
tidb-ac-1895731939655024640,NetworkOut Bandwidth(byte),107017458.41666667,27819700.759391103,27997811.791666664,34982420.604166664,36533796.79666667,38321498.97583333,40208706.29333334,42726815.25833333,47326071.06966667,63302368.47351721,26843545600,23,0.2200664469823241,0.057207326662480414,0.05757358710840344,0.07193645899556576,0.07512664732247591,0.07880280701316891,0.08268358511447907,0.08786172428205609,0.09731945108792185,0.13017247392751835
tikv,CPU(core),20.65,10.167680041152265,10.075,11.433333333333334,11.741666666666667,12.091666666666667,12.516666666666667,13.10041666666657,14.275,16.359025000000475,32,81,125.44874999999999,61.76865625000001,61.20562499999999,69.45750000000001,71.330625,73.456875,76.03875,79.58503124999942,86.720625,99.38107687500288
tikv,Memory(byte),87438381056.0,83714530624.82524,84470239232.0,85041987584.0,85175849779.2,85323547852.8,85508647731.2,85781390950.4,86258375352.32,86782585368.576,132124860416,81,128.65119572325378,123.1721623184797,124.28406323381253,125.12529689172406,125.32225309409918,125.53956651579317,125.81191054134341,126.21320732716815,126.91501141945857,127.68630023550203
tikv,Storage(byte),1764162769417.0,1617648234731.3552,1707939054114.0,1724537635979.75,1727824180678.4,1731518684721.1,1735803372666.8,1741385283175.2,1749375983092.41,1757651172444.4822,3169508581376,81,108.20391665441595,99.21753128532377,104.7554671631834,105.77353170910773,105.97511005256821,106.2017103495736,106.46450923945147,106.80687253488759,107.29697755401686,107.80453157027524
tikv,Disk IOPS,6062.65,3729.3481142118203,3690.708333333333,3997.6208333333334,4099.976666666667,4245.92875,4398.075833333334,4569.335416666667,4929.801,5365.647208333376,16000,81,73.6611975,45.31157958767361,44.84210625,48.57109312499999,49.81471650000001,51.5880343125,53.43662137500001,55.5174253125,59.89708215,65.19261358125051
tikv,Disk Bandwidth(byte),265528648.53333333,69260893.14344765,66373252.266666666,76125793.06666666,79352933.54666667,83678720.21333334,90310315.52000001,102218347.52,131236632.53333336,185456003.30666682,1245184000,81,41.45473221217106,10.813114870642591,10.36229203125,11.884873377878288,12.38869940625,13.064047730674343,14.09938237006579,15.958482246710524,20.488860573601976,28.953670335320744
tikv,NetworkIn Bandwidth(byte),81944222.21666667,14325728.143934898,14202638.916666668,16830586.570833333,17427813.256666668,18101337.08833333,18964117.951666668,20222030.322499994,23571793.505000003,51451715.22115298,1610612736,81,9.890618919655681,1.7291068727653125,1.7142500761896373,2.0314417961798608,2.1035267022103072,2.1848206283971665,2.2889577658250926,2.4407870413698247,2.84510146663338,6.210191447903799
tikv,NetworkOut Bandwidth(byte),164470211.36666667,22246589.81728909,19166298.75,23335033.27916667,24815946.59,27229952.101666667,32856464.256666683,47005799.22083324,74003938.21116666,112141738.28191671,1610612736,81,19.851456762403252,2.685150169134761,2.313360868021846,2.816524648088962,2.9952700045555827,3.2866390350982546,3.9657557082027215,5.673572029005725,8.932231359339506,13.53544116144665
tiflash,CPU(core),7.458333333333333,4.338443287037037,4.316666666666666,4.825,4.941666666666666,5.1,5.300833333333336,5.625,6.333333333333333,7.12334166666667,32,5,2.796875,1.6269162326388886,1.61875,1.809375,1.853125,1.9124999999999996,1.987812500000001,2.109375,2.375,2.671253125000001
tiflash,Memory(byte),52648333312.0,46724144508.01778,46700697600.0,47483879424.0,47684388454.4,47881805209.6,48159268044.8,48629883904.0,49702627778.56,51005000085.504005,267046625280,5,2.3658040953768835,2.099594905976912,2.0985412963463155,2.1337343338098895,2.1427444022287556,2.1516155162520687,2.164083578782007,2.1852311604242716,2.2334359504350894,2.291959317532283
tiflash,Storage(byte),2555699517107.0,2521143967967.6533,2521814111184.0,2525544614874.75,2532062711580.6133,2549918793623.45,2550797484451.5,2552223959330.25,2554244908326.73,2555246210740.448,4226390712320,5,7.256402990827402,7.158289347793074,7.160192086830598,7.170784113771814,7.189290959398357,7.239989770535112,7.242484639243265,7.24653483235369,7.252272917071475,7.255115917111579
tiflash,Disk IOPS,4787.741666666667,2877.4747395833333,2947.4541666666664,3352.8875000000003,3428.895,3510.2120833333333,3593.463333333333,3705.8037499999996,3889.155583333334,4286.802633333345,16000,5,3.59080625,2.1581060546875,2.210590625,2.514665625,2.57167125,2.6326590624999997,2.6950974999999997,2.7793528124999995,2.9168666875,3.2151019750000085
tiflash,Disk Bandwidth(byte),290326860.8,73601454.37155555,71231769.6,91397326.93333334,94475666.77333333,97341577.17333333,100083847.25333333,103745208.53333333,111839154.816,238015782.80960047,1245184000,5,2.7979176809210524,0.7093067791255482,0.6864698190789473,0.8808079152960526,0.9104742763157895,0.9380934272203947,0.9645210402960526,0.9998060546874998,1.0778084666940788,2.293789025328952
tiflash,NetworkIn Bandwidth(byte),34093697.55,9262451.487164352,8174636.75,11000094.966666665,11990346.643333336,13247428.3875,15121758.480000004,18392135.11583333,21969961.69183334,27308212.467050165,1610612736,5,0.25401784144341943,0.06901064133021496,0.06090578995645046,0.0819570941229661,0.08933504405121011,0.0987010329030454,0.11266588032245638,0.1370320850300292,0.16368897029633328,0.20346203794367734
tiflash,NetworkOut Bandwidth(byte),81134709.08333334,12074838.925928243,8826039.866666667,15193448.904166667,17732161.85333333,20831813.178333335,23920901.145,28916582.51083333,42650091.195833355,65489236.89243354,1610612736,5,0.6045006892333428,0.08996456061250152,0.06575912137826284,0.11320001560573777,0.13211490104595816,0.15520910306523242,0.17822460193186998,0.21544532858456175,0.3177679419207078,0.4879328376981135
pd,CPU(core),25.769333333397906,5.87467114197538,0.2399999999984478,14.418166666695226,15.597333333293596,17.277866666683305,18.835399999966224,20.451466666640094,24.104146666657197,25.44422933334349,64,3,2.8990500000072643,0.6609005034722302,0.02699999999982538,1.6220437500032128,1.7546999999955295,1.9437600000018715,2.1189824999962,2.3007899999970105,2.7117164999989347,2.8624758000011425
pd,Memory(byte),15221633024.0,10610050783.762962,9299361792.0,14472923136.0,14524036710.4,14586884096.0,14695698022.4,14771302604.8,14948523704.32,15192501829.632,132648226816,3,0.8262135152761844,0.5759018984027526,0.5047591400922055,0.7855743652249924,0.7883487538807147,0.7917600409154648,0.7976663412776003,0.8017700749372677,0.8113894414917407,0.8246323060547409
pd,Disk IOPS,245.825,112.1665200617284,108.48333333333333,115.46875,116.36166666666668,117.45,118.95833333333333,134.84333333333333,150.67025,208.02156666667057,80000,3,0.022124249999999995,0.010094986805555557,0.009763500000000001,0.0103921875,0.01047255,0.0105705,0.01070625,0.012135899999999998,0.013560322500000001,0.01872194100000035
pd,Disk Bandwidth(byte),2278754.1333333333,751240.507654321,611042.1333333333,943430.3999999999,956513.28,973860.2666666667,999783.6799999999,1067586.9866666666,1852295.9786666813,2158342.2634666674,2490368000,3,0.00658819490131579,0.0021719407152320904,0.0017666077302631576,0.002727588404605263,0.0027654128289473687,0.0028155653782894734,0.002890513569078947,0.003086542351973684,0.005355245106907937,0.006240067450657897
pd,NetworkIn Bandwidth(byte),66990233.83333333,8379946.197287808,353595.2416666667,19598042.67083333,21019889.660000004,21740359.265,22870786.49999999,27393230.69916667,66592665.98683336,66935483.355050005,26843545600,3,0.017968180909752843,0.002247676723468014,9.484163448214531e-05,0.005256604672595857,0.0056379737538099295,0.005831218760758638,0.006134422972798345,0.007347437032833696,0.017861544903561476,0.017953495687110722
pd,NetworkOut Bandwidth(byte),38450569.5,8127291.650624999,439385.4583333333,20436862.462500002,21081379.16333333,21552459.24,22002605.253333334,23007203.78083334,37260855.60066667,38271910.00880003,26843545600,3,0.01031324641406536,0.0021799094931967554,0.00011785236373543738,0.005481593673303724,0.005654466523826122,0.005780820046663283,0.005901558616161346,0.006171012938842179,0.009994140279471875,0.010265326204276093
